"state","county","fipscode","fipscode2","office","district","total.votes","party","candidate","votes"
"IN","Steuben","18151","1815100000","Msd Steuben County School Board, District 3","",5032,"Non Partisan","Scott R Poor",2525
"IN","Lake","18089","1808900000","Munster School Board, At Large","",12117,"Non Partisan","Melissa J Higgason",6573
"IN","Lake","18089","1808900000","Munster School Board, At Large","",12117,"Non Partisan","Ron Ostojic",5544
"IN","Brown","18013","1801300000","Nashville Town Council Member, At Large","",1095,"Independent","Anna Hofstetter",289
"IN","Brown","18013","1801300000","Nashville Town Council Member, At Large","",1095,"Independent","Arthur Omberg",267
"IN","Brown","18013","1801300000","Nashville Town Council Member, At Large","",1095,"Independent","David Rudd",285
"IN","Brown","18013","1801300000","Nashville Town Council Member, At Large","",1095,"Independent","Mike (Possum) Roberts",254
"IN","Brown","18013","1801300000","Nashville Town Council Member, District 1","",586,"Independent","Charles (Buzz) King",186
"IN","Brown","18013","1801300000","Nashville Town Council Member, District 1","",586,"Independent","Nancy Crocker",400
"IN","Johnson","18081","1808100000","Needham Township Board Member, Johnson County","",4038,"Republican","Lucas R. Hendricks",1412
"IN","Johnson","18081","1808100000","Needham Township Board Member, Johnson County","",4038,"Republican","Rawdon (Rod) Staley",1086
"IN","Johnson","18081","1808100000","Needham Township Board Member, Johnson County","",4038,"Republican","Tara Payne",1540
"IN","Johnson","18081","1808100000","Needham Township Trustee, Johnson County","",2134,"Republican","Rita Kay Lagrange",2134
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Jacob Thalls",59
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Joseph (Joe) Sorrell",42
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Marcie Jo Houghton",64
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Shaun Lieberman",88
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Shawn M. Murphy",58
"IN","Henry","18065","1806500000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",358,"Non Partisan","Theresa Berry",47
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Jacob Thalls",480
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Joseph (Joe) Sorrell",281
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Marcie Jo Houghton",697
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Shaun Lieberman",934
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Shawn M. Murphy",655
"IN","Wayne","18177","1817700000","Nettle Creek School Board, At Large 2 (Wayne-Henry)","",3359,"Non Partisan","Theresa Berry",312
"IN","Henry","18065","1806500000","Nettle Creek School Board, District B (Wayne-Henry)","",174,"Non Partisan","Lyle Finney",174
"IN","Wayne","18177","1817700000","Nettle Creek School Board, District B (Wayne-Henry)","",1373,"Non Partisan","Lyle Finney",1373
"IN","Vigo","18167","1816700000","Nevins Township Board Member, Vigo County","",1305,"Democrat","Gregg A. P. Lawson",414
